customer_id,avg_balance,balance_volatility,total_inflows,total_withdrawals,withdrawal_frequency,transaction_frequency,merchant_activity,inflow_outflow_ratio,days_low_balance,avg_transaction_amount,liquidity_stress_30d
CUST_01263,7451.72,60.8,10555.64,10123.0,10,31,10,1.043,3,216.45,0
CUST_01264,2434.65,55.06,29422.89,10423.81,9,33,11,2.822,1,647.23,0
CUST_01265,3482.12,146.43,5473.26,2872.81,10,37,9,1.905,2,643.49,0
CUST_01266,3281.48,200.53,11115.71,6067.91,9,27,14,1.832,6,213.86,0
CUST_01267,1715.65,400.98,898.25,1842.63,7,21,22,0.487,5,426.58,1
CUST_01268,6606.92,723.37,7854.62,1208.5,7,29,7,6.494,3,295.06,0
CUST_01269,6536.94,755.5,6307.95,12450.88,10,20,7,0.507,3,734.24,0
CUST_01270,6211.76,127.25,4209.93,3497.64,16,33,13,1.203,2,341.76,0
CUST_01271,14519.81,382.85,19247.96,13927.54,11,31,15,1.382,2,259.54,0
CUST_01272,13418.78,254.81,6241.68,17019.17,7,18,13,0.367,8,915.91,1
CUST_01273,2598.14,75.74,7030.53,3918.95,7,38,9,1.794,4,156.54,1
CUST_01274,5093.64,40.03,5992.39,10957.34,8,28,22,0.547,2,373.7,0
CUST_01275,2077.17,203.42,1748.56,3782.03,13,37,11,0.462,2,777.63,0
CUST_01276,3718.29,54.81,3276.11,1381.61,8,28,21,2.37,3,476.43,1
CUST_01277,2122.24,91.73,17481.09,7367.35,12,25,11,2.372,5,175.21,0
CUST_01278,15647.45,104.81,1498.23,4445.99,9,29,8,0.337,7,168.74,1
CUST_01279,5050.93,215.94,4389.4,4563.86,10,35,9,0.962,4,111.5,0
CUST_01280,2992.23,504.97,5885.36,35562.31,10,29,9,0.165,2,843.91,1
CUST_01281,10660.03,183.13,32692.39,1813.51,10,26,8,18.017,4,135.23,0
CUST_01282,516.18,117.79,14986.17,9186.04,12,33,9,1.631,2,492.44,0
CUST_01283,594.25,34.65,5188.83,2848.12,8,31,14,1.821,1,110.11,1
CUST_01284,7452.13,261.57,23008.32,14357.42,10,38,4,1.602,4,1789.99,0
CUST_01285,3844.59,185.46,4480.94,8549.83,8,34,13,0.524,4,115.93,1
CUST_01286,4561.48,116.78,18165.51,9158.55,9,29,16,1.983,4,307.9,0
CUST_01287,1103.5,460.76,2732.3,2971.56,5,22,18,0.919,4,698.16,0
CUST_01288,3565.61,69.92,19122.22,3460.78,11,31,8,5.524,6,182.7,1
CUST_01289,22096.15,104.8,5855.24,14591.04,13,38,9,0.401,6,443.47,0
CUST_01290,7644.79,149.0,3558.86,29886.98,11,25,17,0.119,3,245.36,0
CUST_01291,4241.77,115.61,6810.94,9979.23,8,33,8,0.682,2,392.19,0
CUST_01292,2452.47,281.63,10116.02,3093.91,11,33,13,3.269,4,636.85,0
CUST_01293,2552.64,262.73,5454.53,8849.34,8,24,14,0.616,3,221.44,0
CUST_01294,535.78,420.22,12621.57,52226.81,7,37,14,0.242,4,852.21,0
CUST_01295,4591.11,270.93,5082.74,7237.7,12,36,11,0.702,3,382.49,0
CUST_01296,7792.64,165.29,13310.36,22984.26,6,30,20,0.579,6,1169.03,0
CUST_01297,881.78,138.12,11542.34,3535.89,4,22,14,3.263,3,166.94,0
CUST_01298,2007.66,260.92,7717.62,6401.11,10,30,3,1.205,3,190.67,0
CUST_01299,1284.7,155.67,5692.44,11233.22,11,20,13,0.507,1,254.02,0
CUST_01300,1527.19,188.25,9147.47,9299.62,14,32,15,0.984,2,127.89,0
CUST_01301,3820.49,272.53,12584.27,3458.43,13,23,9,3.638,2,571.42,0
CUST_01302,557.82,202.52,42168.94,3333.94,9,34,10,12.645,3,283.41,0
CUST_01303,6328.66,232.03,17180.6,15367.99,6,29,12,1.118,5,133.98,1
CUST_01304,7175.8,96.28,17690.66,18266.39,13,27,16,0.968,3,168.01,1
CUST_01305,2904.47,533.66,95875.88,23988.31,12,33,12,3.997,6,162.56,0
CUST_01306,390.47,74.79,12243.7,30740.64,14,23,9,0.398,3,570.53,1
CUST_01307,1485.08,257.59,11940.78,7438.52,5,38,6,1.605,3,411.59,0
CUST_01308,11043.66,122.89,14231.49,5092.28,8,32,19,2.794,2,272.38,0
CUST_01309,298.81,430.9,3614.93,20917.52,10,26,10,0.173,6,231.43,0
CUST_01310,2663.05,367.6,5680.98,12162.45,8,29,14,0.467,6,252.87,0
CUST_01311,1258.91,180.98,5404.92,2878.18,13,28,9,1.877,9,1039.8,0
CUST_01312,7510.92,628.78,13603.62,2755.65,5,33,9,4.935,5,253.73,0
CUST_01313,1983.06,156.04,7049.14,10078.31,10,29,10,0.699,7,544.73,0
CUST_01314,5237.29,367.0,9050.53,5706.25,8,18,13,1.586,3,237.34,0
CUST_01315,6056.66,101.39,19340.64,6486.86,8,35,8,2.981,5,970.44,0
CUST_01316,19007.77,250.63,16163.66,16508.87,13,39,13,0.979,3,127.3,0
CUST_01317,3033.14,85.97,7119.72,12647.08,14,35,13,0.563,0,525.8,0
CUST_01318,5107.37,184.12,4741.0,20545.4,8,32,14,0.231,6,175.64,0
CUST_01319,956.66,173.97,20094.87,1284.59,10,32,11,15.631,7,1407.13,0
CUST_01320,10629.33,366.08,15049.69,8228.74,10,23,13,1.829,3,486.94,0
CUST_01321,1836.36,106.0,2241.71,11973.91,9,31,17,0.187,4,90.68,0
CUST_01322,2198.04,2118.96,6307.39,1812.39,6,36,8,3.478,5,155.71,0
CUST_01323,3568.77,60.0,9250.31,3802.21,9,29,20,2.432,4,482.8,0
CUST_01324,891.94,218.41,15109.27,3247.33,12,28,10,4.651,3,473.64,0
CUST_01325,4473.35,228.2,16782.32,6757.74,13,34,12,2.483,4,449.52,1
CUST_01326,8696.88,278.79,10169.26,26467.58,11,37,13,0.384,2,333.49,0
CUST_01327,4739.28,120.02,12941.55,37019.53,11,21,12,0.35,4,239.07,0
CUST_01328,871.31,219.95,8529.7,3320.45,9,27,13,2.568,3,639.52,1
CUST_01329,3257.03,115.4,4726.4,10379.35,7,32,11,0.455,8,163.22,0
CUST_01330,7099.83,811.2,6574.73,10667.73,5,20,15,0.616,1,310.26,0
CUST_01331,671.7,109.06,8227.13,9223.24,5,26,12,0.892,4,193.62,0
CUST_01332,1383.97,161.03,7881.37,9312.68,11,32,10,0.846,4,183.1,0
CUST_01333,8013.55,106.63,1792.81,8588.52,4,25,10,0.209,2,216.74,0
CUST_01334,4642.86,95.56,5895.91,27845.72,11,32,12,0.212,2,178.63,1
CUST_01335,5275.21,59.09,8475.75,16934.3,8,27,10,0.5,0,439.13,0
CUST_01336,19410.03,310.34,6469.82,2694.23,9,33,7,2.4,5,106.35,0
CUST_01337,5550.8,105.82,6651.12,13047.64,12,28,9,0.51,4,404.12,0
CUST_01338,6582.03,95.8,11972.8,14164.83,7,27,18,0.845,4,191.72,1
CUST_01339,41759.03,83.89,3418.08,8670.85,8,27,14,0.394,5,305.29,0
CUST_01340,3003.63,231.25,2202.98,17356.3,10,27,13,0.127,7,265.92,0
CUST_01341,1775.62,184.44,6133.15,7784.29,9,31,14,0.788,2,210.72,0
CUST_01342,5350.88,185.12,14932.44,7866.73,10,32,16,1.898,4,698.68,0
CUST_01343,5405.07,98.58,31258.37,7354.4,4,26,12,4.25,4,230.53,0
CUST_01344,2266.42,256.77,15149.19,1193.32,8,26,13,12.684,2,489.04,0
CUST_01345,1437.76,106.71,2503.36,6196.01,8,31,14,0.404,4,493.47,1
CUST_01346,29110.67,191.74,6728.49,3759.3,11,35,10,1.789,2,246.95,0
CUST_01347,4886.15,162.1,9949.8,2419.99,10,26,12,4.11,3,123.9,1
CUST_01348,1883.61,46.96,9340.11,22447.07,3,32,14,0.416,1,161.18,0
CUST_01349,8302.71,918.76,12474.52,10184.03,6,33,14,1.225,2,731.55,0
CUST_01350,3300.3,287.1,3890.76,6468.14,7,29,11,0.601,4,421.91,1
CUST_01351,2899.83,209.38,8535.2,4104.82,8,25,9,2.079,2,329.38,1
CUST_01352,6039.31,237.56,11341.89,8533.41,8,32,15,1.329,5,200.95,0
CUST_01353,1138.32,936.23,15686.2,15409.21,9,26,11,1.018,5,1004.53,0
CUST_01354,5000.86,450.11,4253.19,3284.86,9,38,12,1.294,4,162.77,0
CUST_01355,20366.76,239.61,6147.95,6607.07,10,42,17,0.93,2,329.57,0
CUST_01356,5538.95,102.86,931.64,13875.17,6,34,21,0.067,3,424.65,1
CUST_01357,2595.17,116.7,4928.7,1279.72,9,27,9,3.848,9,119.82,0
CUST_01358,2306.77,42.84,5326.6,6317.42,11,26,13,0.843,5,175.75,0
CUST_01359,2516.68,135.01,3584.35,4605.94,7,25,11,0.778,3,216.96,0
CUST_01360,2897.01,307.81,9251.03,5920.91,11,24,9,1.562,4,546.39,0
CUST_01361,2591.45,300.94,7748.42,4331.27,10,22,12,1.789,8,219.97,1
CUST_01362,8305.56,296.76,1329.59,7457.54,13,19,13,0.178,2,109.36,0
CUST_01363,765.18,120.03,9627.76,34032.91,10,29,16,0.283,1,102.25,0
CUST_01364,7909.34,281.7,3855.83,5037.5,6,31,17,0.765,7,174.71,0
CUST_01365,2587.07,350.5,11950.77,8501.13,12,27,18,1.406,3,105.31,0
CUST_01366,5111.52,30.52,2905.96,36153.7,13,36,11,0.08,3,511.86,1
CUST_01367,1320.43,231.26,8299.95,4156.74,8,35,13,1.996,6,526.1,0
CUST_01368,12037.33,957.99,6460.55,31022.69,9,26,16,0.208,5,300.35,0
CUST_01369,11170.94,143.57,10326.63,6664.33,13,28,16,1.549,9,248.59,0
CUST_01370,8635.45,24.11,8953.12,30170.26,11,41,11,0.297,2,502.26,1
CUST_01371,931.43,94.62,6606.89,12552.45,6,22,16,0.526,4,487.91,0
CUST_01372,7678.73,42.45,2370.8,8613.12,11,35,11,0.275,2,149.8,0
CUST_01373,5241.53,109.13,2485.51,6274.28,7,36,16,0.396,2,165.02,0
CUST_01374,858.56,68.08,5079.11,3903.25,3,33,11,1.301,4,490.09,0
CUST_01375,3562.2,381.72,8049.59,7075.71,6,31,6,1.137,2,361.18,0
CUST_01376,5054.74,337.92,4981.08,14225.01,7,37,15,0.35,2,457.49,0
CUST_01377,6005.72,238.5,13361.99,6560.72,13,31,9,2.036,6,159.85,1
CUST_01378,4270.71,483.47,6480.96,5068.86,7,28,12,1.278,1,176.59,0
CUST_01379,4732.02,115.32,3744.3,5360.62,8,25,12,0.698,2,413.53,0
CUST_01380,13715.07,192.26,6486.79,15422.84,11,33,18,0.421,5,185.42,0
CUST_01381,10975.61,1048.93,9707.83,18795.77,9,28,17,0.516,3,103.14,0
CUST_01382,275.79,289.52,10508.16,3762.81,11,43,14,2.792,3,187.4,0
CUST_01383,2736.15,288.95,36413.81,3758.22,14,40,12,9.687,5,258.89,0
CUST_01384,3139.49,98.1,4745.12,9158.66,8,26,17,0.518,5,983.33,1
CUST_01385,752.28,129.9,7640.49,24304.15,6,37,11,0.314,5,166.18,0
CUST_01386,3963.03,81.26,11394.65,17572.52,10,33,12,0.648,4,286.24,1
CUST_01387,11202.39,695.57,7952.66,2289.13,11,28,12,3.473,4,1248.94,0
CUST_01388,1369.35,52.11,5428.97,5300.39,8,41,11,1.024,2,139.02,0
CUST_01389,4928.36,376.65,2346.3,3007.87,11,24,13,0.78,3,474.54,1
CUST_01390,1596.8,288.56,5384.78,5284.93,7,23,10,1.019,6,181.69,1
CUST_01391,1988.79,50.27,3432.48,25945.37,5,29,14,0.132,3,395.91,0
CUST_01392,13761.83,452.11,2035.94,1979.88,9,28,15,1.028,3,1531.88,0
CUST_01393,2234.33,147.38,4287.49,1675.66,7,29,11,2.557,1,520.13,0
CUST_01394,5519.22,63.01,3506.34,3280.43,6,38,7,1.069,1,332.39,0
CUST_01395,675.8,242.64,12926.43,8469.39,12,39,13,1.526,2,153.58,0
CUST_01396,19459.41,93.88,13106.63,11244.58,4,28,6,1.165,8,264.33,0
CUST_01397,6262.83,153.86,3931.97,9622.23,6,26,9,0.409,6,201.19,0
CUST_01398,3089.46,120.95,6580.18,18021.71,9,28,10,0.365,5,108.27,0
CUST_01399,6111.89,89.72,1832.44,1482.34,7,30,12,1.235,1,67.34,0
CUST_01400,1023.68,70.05,5456.31,18216.55,6,30,15,0.3,3,167.11,0
CUST_01401,10554.18,342.91,11149.9,5088.4,13,28,14,2.191,3,292.34,0
CUST_01402,2720.07,235.07,15677.01,12354.43,14,37,10,1.269,4,654.27,1
CUST_01403,3030.06,223.3,4580.49,2154.01,7,34,20,2.126,3,178.26,0
CUST_01404,2339.07,135.45,18797.59,6662.25,9,32,14,2.821,3,341.77,0
CUST_01405,2159.03,188.87,2410.16,8109.81,15,32,18,0.297,1,90.85,0
CUST_01406,6803.58,100.6,2986.62,17718.92,6,23,11,0.169,4,170.67,0
CUST_01407,4583.95,99.22,14295.92,1724.23,6,29,14,8.286,3,53.89,0
CUST_01408,6545.76,712.08,30850.15,6809.95,10,37,12,4.529,3,1427.8,0
CUST_01409,3612.25,367.83,12025.03,2637.4,12,27,17,4.558,3,343.3,0
CUST_01410,5778.39,115.68,7845.74,10195.19,8,35,7,0.769,3,335.79,0
CUST_01411,2497.48,54.77,1399.48,12844.03,8,29,12,0.109,7,434.7,0
CUST_01412,27085.63,46.49,1606.87,19813.02,6,34,14,0.081,4,1759.26,0
CUST_01413,887.9,109.14,8986.94,4210.03,11,30,7,2.134,3,220.37,1
CUST_01414,11325.86,197.58,6084.8,14590.74,10,28,17,0.417,7,150.42,1
CUST_01415,12470.44,199.28,3345.37,21094.47,11,26,17,0.159,6,1212.12,0
CUST_01416,1690.97,204.11,8539.23,1641.29,7,41,11,5.2,2,126.26,0
CUST_01417,27074.46,236.84,8884.87,11164.49,10,29,9,0.796,5,741.51,0
CUST_01418,8919.02,78.99,17249.4,14983.94,5,23,15,1.151,4,283.82,0
CUST_01419,8725.67,605.59,9038.8,5324.55,7,25,14,1.697,3,404.78,0
CUST_01420,3733.94,154.79,21649.02,2370.47,1,43,7,9.129,3,109.32,0
CUST_01421,2994.39,229.49,8155.07,14787.13,8,35,9,0.551,1,1836.29,0
CUST_01422,3015.53,107.24,7388.88,2393.27,9,27,17,3.086,2,228.71,1
CUST_01423,5174.39,232.57,18985.86,5701.03,10,35,10,3.33,0,182.92,0
CUST_01424,12849.6,954.87,3704.29,6411.8,9,31,11,0.578,9,438.72,0
CUST_01425,4286.32,82.15,76999.79,12188.0,9,31,8,6.317,4,190.29,0
CUST_01426,1603.11,74.26,10940.27,3894.67,13,25,12,2.808,5,402.27,0
CUST_01427,7646.36,90.77,10989.15,3707.47,10,24,18,2.963,4,123.63,0
CUST_01428,8341.81,138.86,12333.53,7216.16,3,24,16,1.709,5,330.94,0
CUST_01429,6562.94,119.45,36377.63,15606.33,12,36,8,2.331,8,195.94,0
CUST_01430,7122.04,78.84,15275.51,46366.5,9,34,10,0.329,5,172.72,0
CUST_01431,2853.11,174.21,2243.87,1842.06,8,32,8,1.217,1,154.64,1
CUST_01432,1577.99,632.01,24903.82,8673.61,9,34,14,2.871,5,555.63,0
CUST_01433,1666.74,160.8,6168.94,2634.49,7,24,11,2.341,3,233.86,0
CUST_01434,835.54,167.81,8828.36,15771.97,6,30,13,0.56,3,262.77,0
CUST_01435,4506.4,238.5,2912.0,2987.63,9,31,13,0.974,6,403.0,1
CUST_01436,3377.52,304.34,12344.45,3738.91,7,37,13,3.301,5,663.89,0
CUST_01437,2450.41,543.8,4812.16,4020.33,5,23,13,1.197,2,156.6,0
CUST_01438,254.66,219.65,8779.16,6218.17,12,33,8,1.412,3,348.78,0
CUST_01439,1184.9,180.89,6455.71,8731.72,14,32,14,0.739,10,158.1,1
CUST_01440,9984.17,82.0,37797.95,10008.06,11,30,16,3.776,2,258.28,1
CUST_01441,2001.87,327.66,39569.28,6601.8,14,31,14,5.993,2,629.9,0
CUST_01442,5036.83,92.24,8410.28,2142.21,15,29,8,3.924,5,57.84,0
CUST_01443,1041.46,89.98,8528.61,12315.55,12,30,9,0.692,4,156.65,0
CUST_01444,13290.9,211.56,6010.39,6342.23,7,26,16,0.948,1,254.19,0
CUST_01445,3198.3,622.17,19629.82,17809.27,10,29,12,1.102,4,390.11,1
CUST_01446,4726.95,324.14,6228.33,3635.21,8,19,17,1.713,1,701.93,0
CUST_01447,29531.18,175.91,5784.46,1699.46,11,28,11,3.402,5,91.1,0
CUST_01448,14254.05,82.66,17727.53,6445.12,8,20,17,2.75,7,804.99,0
CUST_01449,2763.05,612.59,5267.76,19961.48,7,27,11,0.264,2,430.33,0
CUST_01450,2134.74,173.25,7862.0,7606.82,9,32,7,1.033,3,252.54,0
CUST_01451,2716.26,143.72,2286.9,5598.65,6,33,10,0.408,4,106.88,0
CUST_01452,5761.24,282.63,14233.48,3165.94,5,33,7,4.494,2,200.2,0
CUST_01453,3311.97,126.67,38280.41,29557.76,8,23,16,1.295,5,612.55,1
CUST_01454,2551.1,99.25,14428.78,2765.12,7,35,6,5.216,4,304.45,0
CUST_01455,13635.92,107.16,26093.44,3581.06,6,41,13,7.284,5,263.34,0
CUST_01456,3285.29,106.93,4117.98,10770.1,14,36,12,0.382,2,151.41,0
CUST_01457,28843.22,73.56,9789.44,1369.75,10,37,12,7.142,3,499.82,0
CUST_01458,3950.78,67.28,3810.33,19602.3,7,30,11,0.194,4,269.13,1
CUST_01459,18156.55,394.5,6753.31,11277.49,15,29,5,0.599,4,253.25,0
CUST_01460,5022.02,309.54,15029.48,14247.64,9,24,7,1.055,4,279.59,0
CUST_01461,8661.68,93.86,8790.76,10661.55,5,25,9,0.824,3,190.25,1
CUST_01462,1896.66,368.97,2617.27,5785.12,8,31,15,0.452,7,168.9,0
CUST_01463,1688.54,232.17,2829.84,2687.38,16,26,13,1.053,1,103.17,1
CUST_01464,5506.78,139.91,2684.01,5889.56,9,28,12,0.456,5,193.71,0
CUST_01465,8863.51,67.99,12006.0,2895.89,8,32,16,4.144,5,84.77,0
CUST_01466,3775.28,238.21,42239.69,10028.96,15,30,12,4.211,2,419.89,0
CUST_01467,1143.95,806.18,24099.99,13170.87,13,32,10,1.83,3,187.29,0
CUST_01468,1070.38,183.4,1777.94,23278.54,12,38,7,0.076,1,227.1,0
CUST_01469,1007.85,402.99,25257.05,9099.75,4,27,12,2.775,5,291.2,0
CUST_01470,741.84,153.03,17139.15,14557.9,10,28,11,1.177,6,170.45,0
CUST_01471,4017.99,378.97,2353.74,5153.48,11,24,11,0.457,2,131.3,0
CUST_01472,10022.02,160.75,6357.81,4418.1,8,31,14,1.439,13,349.07,0
CUST_01473,3597.25,26.46,19465.87,9923.1,9,21,13,1.961,5,1121.37,1
CUST_01474,476.1,101.76,12586.08,4776.67,12,28,10,2.634,4,565.15,0
CUST_01475,3066.57,201.5,2843.31,8339.91,10,28,11,0.341,2,732.09,1
CUST_01476,3144.72,431.0,13208.21,2691.86,13,34,16,4.905,2,120.43,0
CUST_01477,24014.16,160.32,1465.57,3135.73,3,32,9,0.467,6,261.38,1
CUST_01478,981.0,185.65,6780.07,11385.52,9,25,11,0.595,6,260.19,1
CUST_01479,2561.61,113.32,20138.03,14096.57,12,24,13,1.428,3,812.32,0
CUST_01480,16903.36,631.91,8223.21,2870.36,9,29,15,2.864,4,567.81,0
CUST_01481,5458.78,602.18,5436.28,11731.38,6,37,16,0.463,3,266.43,0
CUST_01482,6044.97,105.53,16505.96,4218.25,6,22,15,3.912,4,60.23,0
CUST_01483,4036.47,53.89,17673.14,6727.97,3,28,14,2.626,3,132.8,0
CUST_01484,4899.8,42.7,23110.26,22123.66,13,27,12,1.045,3,465.48,0
CUST_01485,7330.86,293.75,16309.03,13178.79,7,30,12,1.237,4,238.77,0
CUST_01486,1757.17,201.98,19246.8,13049.32,7,34,19,1.475,4,276.68,1
CUST_01487,8024.48,96.99,14564.27,33606.4,8,34,16,0.433,3,459.23,0
CUST_01488,1058.17,225.31,10020.85,3647.15,12,19,13,2.747,3,660.02,1
CUST_01489,4892.85,67.74,8704.6,2869.82,9,17,8,3.032,0,173.26,1
CUST_01490,4276.4,342.39,6702.21,3591.04,6,34,8,1.866,6,452.22,0
CUST_01491,2090.87,133.51,3072.07,5343.7,11,37,8,0.575,4,923.36,0
CUST_01492,3567.37,76.31,3773.47,896.62,9,21,17,4.204,6,812.07,0
CUST_01493,2079.15,135.15,6466.49,5561.85,5,26,9,1.162,6,206.11,1
CUST_01494,1387.79,131.48,9829.68,4176.02,10,30,8,2.353,3,367.39,1
CUST_01495,2648.49,242.75,25659.01,12915.66,10,24,11,1.987,4,505.49,0
CUST_01496,1348.04,460.72,7836.61,8951.32,9,24,16,0.875,6,303.11,1
CUST_01497,4868.39,442.0,18083.97,3981.48,7,27,13,4.541,4,251.03,0
CUST_01498,1293.26,205.96,19215.12,10954.07,12,29,17,1.754,5,89.0,0
CUST_01499,6910.38,156.06,6733.45,12268.3,6,28,10,0.549,6,163.11,0
CUST_01500,1257.23,115.02,13039.68,3452.09,8,27,14,3.776,1,183.69,0
CUST_01501,2187.11,44.06,6668.68,4363.06,11,25,5,1.528,5,123.6,0
CUST_01502,2075.29,178.51,23334.98,1000.69,6,38,16,23.296,3,322.68,0
CUST_01503,11999.64,91.76,13476.12,2625.27,12,29,10,5.131,3,548.17,0
CUST_01504,4901.33,480.42,3126.32,3529.46,8,26,15,0.886,5,222.86,0
CUST_01505,3009.23,154.38,9220.82,7065.94,8,27,10,1.305,6,63.91,1
CUST_01506,5703.57,329.53,30287.48,2970.32,13,34,11,10.193,8,275.1,0
CUST_01507,546.5,123.22,7009.45,4287.96,5,34,12,1.634,2,362.05,0
CUST_01508,3502.32,105.6,11593.18,2341.32,5,25,13,4.949,3,345.32,0
CUST_01509,21977.24,294.07,12540.3,7672.88,10,26,14,1.634,7,180.4,0
CUST_01510,4101.52,226.36,3535.82,9526.74,8,38,12,0.371,3,128.57,0
CUST_01511,3870.43,234.57,12192.38,9339.52,9,28,9,1.305,3,555.84,0
CUST_01512,5962.92,168.17,2656.94,6704.32,9,20,10,0.396,8,382.3,1
CUST_01513,8152.21,340.87,4912.32,1790.21,9,23,12,2.742,3,185.52,0
CUST_01514,603.22,303.63,19159.97,3916.84,15,24,17,4.89,3,104.5,0
CUST_01515,801.04,31.77,10779.54,4692.82,16,32,16,2.297,6,349.26,0
CUST_01516,4399.57,147.53,6351.32,4708.85,12,33,8,1.349,2,159.45,0
CUST_01517,1913.35,408.21,11581.55,7070.84,11,40,12,1.638,0,390.68,0
CUST_01518,11858.77,80.19,7722.75,22285.92,6,30,11,0.347,5,333.78,0
CUST_01519,2741.73,46.81,8185.04,13230.52,7,38,14,0.619,5,1279.0,1
CUST_01520,638.37,162.22,13704.16,2865.82,10,33,13,4.78,3,283.01,0
CUST_01521,1163.03,274.95,4528.32,11809.3,9,34,12,0.383,1,1212.61,0
CUST_01522,306.52,125.41,8368.83,11432.98,8,35,9,0.732,6,316.5,0
CUST_01523,2949.19,509.97,6311.86,3343.73,9,40,10,1.887,4,187.38,0
CUST_01524,3073.14,792.27,2279.06,13650.56,10,32,15,0.167,3,142.76,0
CUST_01525,2484.89,38.86,3880.17,5788.8,7,27,14,0.67,1,161.75,0
CUST_01526,9614.15,133.33,28411.95,2001.27,12,26,8,14.19,4,403.57,0
CUST_01527,10707.16,29.21,11023.43,9768.54,8,37,12,1.128,4,327.15,0
CUST_01528,3123.32,307.6,2810.53,7977.8,5,37,7,0.352,4,82.51,0
CUST_01529,533.14,105.23,2363.07,5466.94,11,28,11,0.432,2,610.4,0
CUST_01530,6345.83,123.89,7407.65,6426.37,11,28,10,1.153,5,840.36,0
CUST_01531,6001.86,454.17,28252.84,3600.32,11,32,8,7.845,4,81.93,0
CUST_01532,4810.0,62.63,6978.53,11143.49,10,28,12,0.626,3,606.93,0
CUST_01533,8807.26,51.23,23054.12,6393.69,6,36,17,3.605,5,970.84,0
CUST_01534,1276.22,29.31,10738.01,7642.51,8,19,17,1.405,5,85.01,0
CUST_01535,22200.72,500.91,11813.53,8987.33,9,32,12,1.314,4,215.49,0
CUST_01536,1535.35,415.95,2783.39,2486.43,8,30,12,1.119,2,164.9,1
CUST_01537,7145.95,143.29,17154.54,3102.18,10,23,9,5.528,4,590.95,0
CUST_01538,797.42,65.35,6198.45,1013.89,9,32,8,6.108,3,223.57,0
CUST_01539,1576.18,353.29,16162.9,10721.76,7,22,13,1.507,5,217.41,0
CUST_01540,14253.13,1642.12,4224.53,2367.57,9,37,5,1.784,3,401.37,0
CUST_01541,2878.98,150.12,9336.06,7425.57,10,24,20,1.257,3,890.46,0
CUST_01542,7753.74,69.25,10738.63,9093.73,6,40,9,1.181,3,286.25,0
CUST_01543,4506.43,489.49,7163.64,11070.07,6,24,8,0.647,4,214.97,0
CUST_01544,3312.76,73.26,11199.63,2384.12,9,27,13,4.696,2,244.93,0
CUST_01545,12424.99,135.19,6547.79,6276.78,8,33,17,1.043,5,473.76,0
CUST_01546,2942.48,21.96,4821.07,27439.49,11,37,9,0.176,6,117.69,0
CUST_01547,733.14,142.22,29272.0,28485.98,8,30,12,1.028,4,295.45,0
CUST_01548,1767.08,65.19,18754.0,15355.43,5,32,15,1.221,4,155.02,0
CUST_01549,5979.38,496.24,4408.58,8838.47,8,40,8,0.499,5,128.75,0
CUST_01550,5197.63,83.02,12768.74,2823.29,12,16,12,4.521,6,76.61,0
CUST_01551,888.6,338.27,4473.19,12219.99,8,33,13,0.366,5,208.41,0
CUST_01552,1897.12,166.68,3140.86,5800.4,15,22,11,0.541,2,635.94,0
CUST_01553,2156.95,200.4,18528.17,10683.43,12,31,14,1.734,8,74.56,1
CUST_01554,2620.39,275.28,2072.93,3874.16,11,24,13,0.535,2,436.99,0
CUST_01555,1055.4,173.68,17008.78,5727.34,13,31,19,2.969,3,189.77,0
CUST_01556,2068.27,107.96,6619.81,7627.58,14,37,11,0.868,6,141.97,0
CUST_01557,1889.85,94.67,6841.5,8179.09,11,37,16,0.836,3,380.21,0
CUST_01558,7290.88,272.38,11246.37,10093.68,8,32,5,1.114,5,748.0,0
CUST_01559,7541.75,39.59,12899.7,4054.91,4,23,9,3.18,4,852.86,0
CUST_01560,3193.17,694.04,4183.59,2117.96,9,28,13,1.974,6,364.52,0
CUST_01561,2558.47,201.43,14388.44,26398.63,6,45,10,0.545,5,284.52,0
CUST_01562,4129.58,138.39,8872.36,55042.78,6,32,12,0.161,2,393.11,0
CUST_01563,1746.0,224.27,2966.55,9704.14,7,30,11,0.306,4,1692.35,0
CUST_01564,1297.05,112.68,7073.43,2152.98,9,29,15,3.284,9,243.5,1
CUST_01565,1562.12,157.21,24465.6,3438.48,12,26,18,7.113,5,661.46,0
CUST_01566,2056.31,73.3,30985.54,10226.63,6,32,20,3.03,1,197.42,0
CUST_01567,1277.77,244.71,14384.1,20742.67,14,29,11,0.693,1,167.09,0
CUST_01568,4212.68,170.24,3126.67,2366.21,8,29,10,1.321,4,1030.94,0
CUST_01569,7021.58,210.6,11997.88,5968.9,9,27,5,2.01,3,299.42,0
CUST_01570,872.72,593.78,16005.52,7836.46,10,40,12,2.042,2,349.74,1
CUST_01571,3724.23,95.26,14480.62,13834.1,5,25,15,1.047,7,438.28,0
CUST_01572,2987.1,163.51,15183.48,4953.94,6,20,4,3.064,7,160.0,0
CUST_01573,4951.06,48.37,10835.8,1755.94,7,27,12,6.167,0,219.91,0
CUST_01574,3598.8,281.47,7647.01,11248.81,11,29,9,0.68,4,190.67,0
CUST_01575,984.13,178.75,4980.6,17258.79,10,28,15,0.289,5,377.11,0
CUST_01576,1168.94,183.81,1775.17,6184.47,8,31,14,0.287,1,386.31,0
CUST_01577,3738.66,159.83,10632.95,9362.37,9,22,17,1.136,4,196.3,0
CUST_01578,9190.29,114.14,9403.55,4432.34,5,33,12,2.121,2,1235.75,0
